MINT,MINT_PRICE
GCVL44646FkUMQzXNMyMcnUQEJPk2VQhyzfN2eNMb46F,0.75847032
qyN7kzzdmk1PA9Jps7pMK5PvDUYgs1K3g9KdPqrQSzw,1.50847032
H2f5DzBxV7v5HD49W2PSqgm36rRAJwYpHNxKypyW9YXG,0.69847032
77A4VYz9rU6PWDaoATGZsSEPj9JcpEU4WqnVPHerqK54,0.20847032
Gnsaa9PQZVKzM7WCB7YnMHNQT4s4hbHBwPPeF3MR3KGw,0.03784532
B1FNYBZTPaHf1yRjnHwtnYxNAnouUGK4TFSCijiVAxV2,0.80847032
Eqf7KnXKwM4Tgj3LjCH1S5b9f5rC4Aa5e9RPVCnQr2ZF,0.20847032
Cdzqv5pKK91ZqKfyuEivKDU8NfSozLdmWVc3iJufa4Mx,0.01347032
7VJ7JFEAFX7CteCm7XhEmzJjuKSCdCqD9EoQjYZApUrZ,0.15847032
DLE9RMN3C3uEZxs6C8r27zYmobDYDvmgrgmpq6BGf1gj,0.013471295
EByArYZi7oWYENzomQ1EdiT439Tdqm8PFUktDU9b4suE,0.01542032
C6jPKS3B669vXXKE4Yq9upFAFmnWzZz5DSM9wCVxffdX,0.01347032
c8EyKPmdkNxiaTEdGS5hzNZtPtQiny6idRVLGvYtxqf,0.10847032
5RZrY2xsxg71UMc9ujQTgrebJBiSXqQpcp7TTVmYPwKk,0.06222032
8me9DYNCJD9Wi52AV9JrtTokZGBfs6wd3sv66Ni2LZJc,1.00847032
J4dGYrW1VfDsn8uy7iz3XqZNRZjxK8Lkm3HepcsLmcqX,0.05247032
563JbHurs5uZZVKFBKyHskpJvkXXtAswK7iBVQMgZiz8,2.50847032
EtUo6raJBdqZfiD6hbMgEt7iywRbSuJ8GTAbTUMdtPEw,1.11847032
BG5ixJ2NrS8pQnSgqYLUMtFNaAcRyNdDs4SUjKvE41wW,0.01347032
5MeNBR4xwpwKTCrpMB9g5A5rz71kLoxwAVJCn2Eromuf,0.00847032
9LJuoCuJLAKqocZXxvX6TfF3Y3YTnipjWTRYzXMJ3AAB,0.02845691
ouBPiivUUGaYwrMHvgRGusYp8iremTXTwypG4ksuCnS,0.05247032
HnYn5xPYWQqJaHRxLEtsbkD8oMJ7HQ62UHoDqGjwTkWY,0.65847032
5y1XkKeJ3qJrffCzvqZRwnvnPXCK8hWU7pJnVfehhXHw,1.00847032
tYBLcJC9PmZY8rzrLYNgJ9roGri9mPRqXXMwYHkPb2n,0.48847032
G5Jb2JJiREkFd5pg8ZK29tXrvSwwN1B3t4Zva9371xNH,0.30847032
8ShMQAFcRoVa2JHcbXtFqXenkbT6c5LKDZPaSTbzfQAP,0.75847032
9bvjT8YyYo26iJGsvgBStmZeMk3DFuorhQymvxAy7n4Q,0.35847032
Dv2QQxXn6kVXMFaUtFQGJosc1xc8xYRD9M2WiKnNkjJN,0.02322032
DnU4gXKMcBUWc6WaD1rPMMFz4By5KqPjc2p5Jg7QzuQm,0.09147032
AeUSLRgG2rUcK7MrRRdU6icPXeniWdh2y34UNmprWiUE,0.20847032
8DX6gJ7xUR52WJh429y39NUdNwDxyFmTVBqZiLHwQE5A,0.00847032
BtxJ7miCxbsnkEvLiCzdHQVNwvebypugqhBgAFVb7yu6,0.00847032
9YhJKi3NVW7VoZvTuiaM6r8B8MvvAGcdeeZxGRYDyXUm,0.38847032
EWLJ8RRRNMtw14jeV1DFmQEJPhk6GenfFDTKT1T46CqW,0.25847032
A1Js1FSkbvCYmivYEZQZure6kDyJkRAumyP94ctxVjZS,1.75847032
9QVMeMd8khbPms52uzCQgR5h6CFU4UofpdHFKKppL2Q1,0.60847032
