MINT,MINT_PRICE
96os2Hs32wP6cNjUkzpRmpQVEvYfcQ7zEfHaXKRJbNLb,1.00847032
5ov4jDPkZA47tfSXpYqVMXJUNa5B2h6AUAA5YrrcGqcR,0.00847032
CUmWRSTaWsQqYH37HKKXEuomi9DHxyCGVDo26eMJ2J5t,0.04272032
DpLvjrLBZgCGG4t1SKHnUZ3biMaaSoP6e8GQr4BrDmAV,0.25847032
F3iaEmHKRYU6s8oXWFh2xREqKPDCR4GxD7MwxFrWDP7i,0.22847032
5Pwqd5hMFeEjuHmpnzjBkn4TD8DU1S4H6Jf8QaiDq8VK,0.80847032
BwwjjDgKpnMfaLpHmQ5hNG2fAKF1fpBMwvnJk6W8UuhX,0.01347032
EexSBrB3P1VPSrKAj5WnptqHYT9bFRHrWPCmro63wTYe,0.01347032
ARWYCa45h5aPpWLmz5eqpembaZyneyK4qEJfsyBshj2U,0.03297032
9MATvToSTKFoe8Wv3V32vD5HC7PD5F2UmswXF1XfEmw9,0.08172032
DAMSCrcfR7AQh6PvwNjQVg1mo4j32NLkLG4ud6rhxG3T,1.00847032
EayJtKV8PoFTFacswe4AudFMKVo5cnQqZP24pkWmY7ir,1.11847032
B4ft9en35bRRzF2VvyMdzLphqaszWzx5oFF2Wia7mNf4,0.06222032
8snxzY3UhonXuEer9oc2tjzZ9AWxibTHzLYyNqFN7jmp,0.00847132
DJL1gbpMqiAQaLE5dNANbna8u7ZAQoP5vQCWDH89xpPB,1.00847032
D1XYhBRGBQoV85o37VvMfyGGfA4SBcz2Mz8aMbxQSWEj,0.04847032
7pLCnnW1URe6mkVus9NtdBDEB3dVu6qfcgTJcGynuC2,0.00857032
DLn89AyGutJKzsYSbLf5CqZGi37RE3HzFBsJNjwu9mfs,0.25847032
yUKntVpVDTm6w6hc9JZj9C8vwmxZcPVwykfCtCdjnNA,0.00847032
HfBppNgTjfqbJex1dj3TEcNAc9utKyHZqjZa7yJEfhhW,0.29847032
9UEgvk5y7RNScJiL6rZdqHdGfC914NgHnU4gL7ecdT9q,0.05847032
7vznTMM97HEET9D9U2znxhwDpS5j2ujpjpQTCGWCGQaA,0.25847032
7hRxNuTkxcKeLRiMTnTqDq6nUr9bNW5BJ1kVSfoySToA,0.45847032
BJRmLzmEo6B7tWfiiQxJtQ8D8zEqC6XGRyT5gpFtDTxL,0.02643432
23rd72d1dFPrvgSqLhZqCqu1Rs78KgJTQMUypkt7Qaib,0.33847032
9ZSykEwkNiMF1AqCD5jGVJA5VxvV7PGp9NT9WVMnrHWX,0.03847032
2YCXVGvhUpKr4nJ5cPSTamVtLvxrx3xvNspgHooEgt5e,0.33847032
ndXE8xrLtTxgVjY81Bw5T6fab1t1TeWa7ikpqzHZ11M,0.03347032
6jzni4n2haLzes29ChufecsR23PbMzhFdXkcQsLkjFwC,0.05847032
AZUURNTsdFjpXhtBnEYquacD33KEwPQ5y2DgwZxwRgfw,0.04347032
8PcDxHNqDS18pj6LMybh7rQPfDxf3qGy2xdsr43aVfzt,0.00847032
G65fz1iDviCqCnvhcKVeP7AM7DV6VXidof16J3rFyFWr,0.00847032
CyPhCSjUcr9xYeJzDcnWMsGn4VjNsZbpia3BWMWp1pVE,0.05847032
4rhsyADshLuw3KFm1Kir5d5nX8wh1CvBd7c65g2sjecW,0.10847032
6gU4ar4yYJnKGNbeNBUN1GFCg6y9upwk3XWLKKUbE54x,0.66847032
